2023-01-26T00:45:03.840Z,18.08833333,-66.05266667,21.82,2.5,md,pr71394463,2023-01-26T01:19:38.330Z,"6 km N of Yaurel, Puerto Rico",reviewed
2023-01-25T23:38:27.512Z,12.48,40.5288,10,4.3,mb,us6000jjan,2023-01-26T00:31:17.040Z,"92 km NW of Semera, Ethiopia",reviewed
2023-01-25T23:23:43.160Z,40.392,-125.2368333,9.72,2.6,md,nc73837406,2023-01-26T08:58:12.365Z,"81km W of Petrolia, CA",reviewed
2023-01-25T23:21:33.679Z,29.7569,102.0783,10,4.9,mb,us6000jjai,2023-01-25T23:40:14.040Z,"29 km SSE of Kangding, China",reviewed
2023-01-25T23:14:42.540Z,-24.019,179.9833,514.333,4.5,mb,us6000jjae,2023-01-25T23:43:49.040Z,south of the Fiji Islands,reviewed
2023-01-25T22:27:31.440Z,20.216,146.1963,35,4.7,mb,us6000jja4,2023-01-25T23:12:17.040Z,Mariana Islands region,reviewed
2023-01-25T21:53:05.590Z,37.507,72.2651,191.644,4,mb,us6000jj9h,2023-01-25T22:25:37.040Z,"61 km N of Khandūd, Afghanistan",reviewed
2023-01-25T21:19:09.400Z,29.7984,102.0643,10,4.4,mb,us6000jj9c,2023-01-25T22:09:23.040Z,"Western Sichuan, China",reviewed
2023-01-25T20:57:21.130Z,29.6191,102.1184,10,4.4,mb,us6000jj97,2023-01-27T16:49:59.040Z,"45 km SSE of Kangding, China",reviewed
2023-01-25T20:51:10.639Z,29.6746,102.1543,10,4.4,mb,us6000jj94,2023-01-27T16:52:37.040Z,"41 km SSE of Kangding, China",reviewed
2023-01-25T20:30:44.433Z,29.7128,102.0765,10,4.5,mb,us6000jj99,2023-01-27T16:22:09.040Z,"34 km SSE of Kangding, China",reviewed
2023-01-25T20:13:06.656Z,-28.3524,-175.9795,10,5,mb,us6000jj8y,2023-01-25T20:45:54.040Z,Kermadec Islands region,reviewed
2023-01-25T19:49:45.325Z,29.7656,102.0473,10,5.5,mww,us6000jj8s,2023-01-26T20:04:09.438Z,"27 km SSE of Kangding, China",reviewed
2023-01-25T19:31:08.670Z,2.8058,127.3046,50.39,4.5,mb,us6000jj8q,2023-01-27T16:06:24.040Z,Molucca Sea,reviewed
